DateTime,Total_Consumption,Temperature,Humidity,Wind Speed,anomaly_if,anomaly_z
2017-07-10 14:00:00,95929.86024333333,35.998333333333335,21.828333333333333,4.918666666666667,True,False
2017-07-10 15:00:00,93847.66751333333,36.895,20.171666666666667,4.915833333333333,True,False
2017-07-10 16:00:00,91249.088895,35.406666666666666,27.496666666666666,4.908333333333333,True,False
2017-07-10 18:00:00,90154.03236166667,34.85166666666667,27.963333333333335,4.914666666666666,True,False
2017-07-10 19:00:00,102478.97237166666,34.02,23.111666666666668,4.915500000000001,True,False
2017-07-10 20:00:00,118921.21692166667,32.08,23.656666666666666,4.9145,True,False
2017-07-10 21:00:00,116514.86227833334,30.541666666666668,23.291666666666668,4.914833333333333,True,False
2017-07-17 20:00:00,123742.06464333333,31.421666666666667,33.93,4.924833333333333,True,True
2017-07-18 12:00:00,101795.89573333334,34.88833333333333,26.41333333333333,4.927333333333333,True,False
2017-07-18 13:00:00,102653.28948333333,35.916666666666664,23.011666666666667,4.927499999999999,True,False
2017-07-18 14:00:00,101381.83553833334,36.24666666666667,22.67833333333333,4.9270000000000005,True,False
2017-07-18 15:00:00,99011.269935,36.5,23.116666666666664,4.928166666666667,True,False
2017-07-18 16:00:00,96573.25007,36.62,21.121666666666666,4.930166666666667,True,False
2017-07-18 17:00:00,95423.179455,36.154999999999994,23.263333333333332,4.926333333333333,True,False
2017-07-18 18:00:00,97377.876695,34.373333333333335,25.84,4.924666666666667,True,False
2017-07-18 19:00:00,111940.33098166666,32.585,27.526666666666667,4.920333333333333,True,False
2017-07-18 20:00:00,124890.2451,30.758333333333336,29.810000000000002,4.917166666666667,True,True
2017-07-19 11:00:00,99810.83150666668,34.50333333333333,28.67833333333333,4.918333333333333,True,False
2017-07-20 19:00:00,109489.61075333334,31.615,39.58833333333333,0.06833333333333334,True,False
2017-07-20 20:00:00,124307.59125166667,30.605,42.185,0.06883333333333334,True,True
2017-07-21 10:00:00,91038.05269166667,34.663333333333334,25.845,0.07716666666666666,True,False
2017-07-21 11:00:00,96199.02306166667,36.495,22.688333333333333,0.078,True,False
2017-07-21 12:00:00,95711.91331833333,37.833333333333336,18.81,0.07316666666666666,True,False
2017-07-21 13:00:00,95885.38280666668,39.031666666666666,14.725,0.07,True,False
2017-07-21 14:00:00,95138.98716333334,39.695,14.354999999999999,0.06866666666666667,True,False
2017-07-21 15:00:00,93419.80125666667,39.651666666666664,14.401666666666666,0.06966666666666667,True,False
2017-07-21 16:00:00,92334.75140666666,39.10833333333333,12.709999999999999,0.069,True,False
2017-07-21 17:00:00,91655.01888166666,38.66833333333333,14.966666666666667,0.06916666666666667,True,False
2017-07-21 18:00:00,93320.25578666668,37.60166666666667,14.581666666666665,2.9651666666666667,True,False
2017-07-21 19:00:00,107811.95392,36.1,16.796666666666667,4.908333333333333,True,False
2017-07-21 20:00:00,122593.34931833332,34.11166666666667,21.595,4.91,True,True
2017-07-21 21:00:00,119734.69205833334,32.775,23.435000000000002,4.9126666666666665,True,False
2017-07-21 22:00:00,113672.11245833331,30.93166666666667,25.293333333333333,4.91,True,False
2017-07-26 19:00:00,117270.79965333332,35.945,22.83666666666667,4.907333333333333,True,False
2017-07-26 20:00:00,132071.18866666668,33.32,30.69333333333333,4.906666666666666,True,True
2017-07-27 11:00:00,104391.42463499999,35.91166666666667,21.641666666666666,4.9075,True,False
2017-07-27 12:00:00,107053.04472666667,37.21,20.873333333333335,4.907333333333333,True,False
2017-07-27 13:00:00,107205.23046666666,34.64,31.505,4.906,True,False
2017-07-28 13:00:00,104524.25844833333,35.6,27.554999999999996,4.907666666666667,True,False
2017-07-28 14:00:00,104284.79540166666,35.955,29.011666666666667,4.908,True,False
2017-07-28 15:00:00,102464.79766833333,35.910000000000004,25.933333333333334,4.908,True,False
2017-07-28 16:00:00,100836.69474833334,35.18666666666667,24.451666666666668,4.908166666666666,True,False
2017-07-28 17:00:00,95185.58806666666,34.63166666666667,26.310000000000002,4.9085,True,False
2017-08-10 18:00:00,97812.04700333333,33.541666666666664,25.873333333333335,4.9046666666666665,True,False
2017-08-10 19:00:00,117386.269635,32.44,27.425,4.905,True,False
2017-08-10 20:00:00,124205.98343333333,30.868333333333336,29.421666666666667,4.9065,True,True
2017-08-11 10:00:00,91875.29249,31.84,20.083333333333332,4.9045,True,False
2017-08-11 11:00:00,96076.95690666666,34.14666666666667,14.718333333333334,4.9046666666666665,True,False
2017-08-11 12:00:00,96331.17992666666,34.945,17.661666666666665,4.904333333333333,True,False
2017-08-11 13:00:00,95990.84001666667,33.805,25.348333333333333,4.905166666666667,True,False
2017-08-11 14:00:00,94792.1966,35.318333333333335,21.05333333333333,4.9046666666666665,True,False
2017-08-11 15:00:00,92949.01405666667,35.02,22.963333333333335,4.903833333333334,True,False
2017-08-11 16:00:00,91852.72818666667,35.165,20.768333333333334,4.905,True,False
2017-08-11 17:00:00,91100.437075,35.275,19.096666666666668,4.9055,True,False
2017-08-11 18:00:00,92810.343085,34.87166666666666,19.561666666666667,4.906666666666667,True,False
2017-08-11 19:00:00,112485.00899,33.29,14.236666666666666,4.904166666666667,True,False
2017-08-11 20:00:00,119843.65221166669,30.873333333333335,20.711666666666666,4.907,True,False
2017-08-11 21:00:00,116493.91977499999,29.926666666666666,25.735,4.907,True,False
2017-08-12 15:00:00,92236.17374166666,31.765,16.723333333333333,4.9045,True,False
2017-08-12 16:00:00,91214.595325,31.47,15.018333333333333,4.9045,True,False
2017-08-12 19:00:00,116205.68849333333,28.541666666666668,23.268333333333334,4.906833333333333,True,False
2017-08-12 20:00:00,122397.73876166667,26.825,29.671666666666667,4.9075,True,True
2017-09-22 14:00:00,69113.36220833333,31.245,19.92833333333333,4.923333333333333,True,False
2017-09-22 15:00:00,67728.927245,31.183333333333334,18.523333333333333,4.921333333333333,True,False
2017-09-22 16:00:00,67028.93510166666,31.255,15.020000000000001,4.9334999999999996,True,False
2017-11-23 07:00:00,46928.86220066667,5.346166666666666,83.41666666666667,2.5965,True,False
2017-12-06 07:00:00,47869.843342500004,5.940833333333334,82.8,2.1411666666666664,True,False
