datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,anomaly_score,z_score
2008-02-20 20:00:00,4.332166666666667,0.3231666666666666,234.84033333333332,18.62333333333333,5.233333333333333,24.466666666666665,0.0,-0.043791287898228726,3.627014737339054
2009-11-15 18:00:00,4.393166666666667,0.3327666666666667,233.1765,18.976666666666667,0.0,27.883333333333333,11.933333333333334,-0.04349267680650293,3.695175613097385
2008-12-06 13:00:00,4.6615,0.2182,238.8178333333333,19.726666666666667,11.933333333333334,33.016666666666666,17.483333333333334,-0.04335411442331483,3.9950089736736496
2010-01-15 20:00:00,5.3368,0.3332333333333333,240.99466666666663,22.426666666666662,11.683333333333334,19.83333333333333,18.466666666666665,-0.043140036620029854,4.749583390060549
2007-04-01 17:00:00,3.8601,0.2412,234.43616666666668,16.603333333333335,30.683333333333334,14.166666666666666,10.066666666666666,-0.04274808956116938,3.099531501006004
2007-06-03 13:00:00,3.7925,0.3061,231.64383333333333,16.62,18.433333333333334,20.616666666666667,16.45,-0.04230396505327738,3.0239958419689024
2009-11-03 20:00:00,4.8308333333333335,0.3513333333333334,233.7013333333333,20.76,11.283333333333331,18.45,17.366666666666667,-0.04230303559733983,4.184220585068361
2008-03-13 21:00:00,5.014166666666667,0.1149666666666666,234.5005,21.473333333333336,10.116666666666667,28.4,15.316666666666666,-0.04182110230133973,4.389075676145311
2008-04-15 12:00:00,4.463566666666667,0.2388666666666666,235.7335,19.203333333333333,8.3,31.316666666666663,17.683333333333334,-0.04169958755871406,3.7738399680709347
2009-02-11 12:00:00,4.249266666666666,0.3648999999999999,237.819,18.046666666666667,0.0,39.3,17.35,-0.04158660104249623,3.534382989792076
2008-11-05 13:00:00,4.427666666666667,0.3585666666666666,237.52533333333332,18.82333333333333,12.916666666666666,24.5,17.3,-0.04149707175639428,3.733725616600048
2010-05-02 19:00:00,3.7739,0.2995333333333334,236.25233333333333,16.336666666666666,13.566666666666666,31.75,4.7,-0.04138149017392312,3.0032123618196405
2009-01-25 13:00:00,4.330433333333334,0.2886333333333333,240.448,18.186666666666667,11.05,33.8,17.733333333333334,-0.04109572993045363,3.6250779255688723
2007-01-20 19:00:00,5.3430333333333335,0.2749666666666667,231.12,23.183333333333334,0.0,21.716666666666665,16.383333333333333,-0.040379136524507864,4.7565484631571655
2007-11-22 19:00:00,4.583066666666666,0.3330333333333333,234.74066666666667,19.616666666666667,19.966666666666665,0.0,6.316666666666666,-0.040365003011418654,3.90736824107291
2008-02-02 20:00:00,4.689033333333333,0.3931333333333333,234.19966666666667,20.183333333333334,19.9,0.8,16.866666666666667,-0.04008890348563676,4.025774483715387
2010-01-24 12:00:00,4.427266666666667,0.2806666666666667,239.088,19.166666666666668,21.466666666666665,10.683333333333334,19.03333333333333,-0.040058528241664004,3.7332786600376986
2008-07-12 15:00:00,3.992933333333333,0.3996666666666666,236.005,17.013333333333332,41.88333333333333,0.9,13.466666666666669,-0.039514050141660206,3.2479583260863025
2007-03-31 20:00:00,4.766033333333334,0.4121666666666667,235.49566666666664,20.313333333333333,0.0,27.066666666666663,17.016666666666666,-0.0393913051569833,4.111813621967707
2008-04-13 18:00:00,4.0099,0.6540666666666667,234.66766666666663,17.496666666666666,9.433333333333334,18.016666666666666,11.866666666666667,-0.03893432938548991,3.266916733605971
2009-12-24 16:00:00,4.533266666666666,0.3423,246.2255,18.52,0.0,22.066666666666663,20.016666666666666,-0.03891631280229213,3.851722149060371
2008-04-08 11:00:00,4.678833333333333,0.2924333333333333,239.741,19.706666666666667,0.0,40.71666666666667,18.28333333333333,-0.038703906310115554,4.01437709137547
2008-10-19 00:00:00,5.1555,0.3345666666666667,237.12983333333332,21.813333333333333,0.0,23.066666666666663,8.066666666666666,-0.03835569694179375,4.5470003281755424
2007-12-06 20:00:00,4.739033333333333,0.3196,234.47866666666667,20.33333333333333,23.183333333333334,0.1,15.833333333333334,-0.0383098606035035,4.081644054009102
2007-07-06 21:00:00,4.272233333333333,0.301,239.10516666666663,18.040000000000003,7.683333333333334,32.06666666666667,16.55,-0.038227896683396545,3.560045745746989
2009-03-01 16:00:00,4.3942,0.2579666666666667,240.40816666666663,18.433333333333334,36.46666666666667,0.0,6.25,-0.038182779360644514,3.696330250883455
2010-11-04 08:00:00,4.4189,0.0806333333333333,239.04483333333332,18.50333333333333,7.933333333333334,40.083333333333336,18.133333333333333,-0.037708446373206694,3.72392981860855
2009-10-23 15:00:00,4.0253,0.4573333333333333,240.2285,17.12,32.03333333333333,0.85,17.433333333333334,-0.03757658957914922,3.284124561256434
2007-01-20 13:00:00,4.251033333333334,0.341,237.20716666666667,18.086666666666662,10.9,29.03333333333333,17.25,-0.037572332714086665,3.536357047942455
2007-02-03 18:00:00,5.021133333333334,0.3089666666666666,232.62066666666664,21.666666666666668,12.7,11.033333333333331,16.6,-0.03738809626224193,4.396860169606236
2010-03-08 15:00:00,3.969,0.3573333333333333,242.91616666666667,16.473333333333333,8.866666666666667,30.23333333333333,18.75,-0.0372915307680276,3.221215425105712
2008-01-29 13:00:00,4.460466666666666,0.2167,237.0193333333333,19.00333333333333,9.6,32.483333333333334,17.25,-0.03676407423774786,3.7703760547127234
2009-12-30 19:00:00,3.7885,0.4757333333333333,240.12466666666663,16.013333333333332,0.0,30.866666666666667,0.65,-0.036477105479699956,3.0195262763454056
2010-06-23 21:00:00,3.9411,0.4105,236.80266666666665,17.09333333333333,38.38333333333333,1.1666666666666667,14.783333333333331,-0.036210386918858806,3.19004020488182
2009-02-11 20:00:00,4.0643666666666665,0.1457,235.6895,17.373333333333335,13.15,22.433333333333334,0.0,-0.036005853358327844,3.3277773188459228
2008-05-10 16:00:00,3.930333333333333,0.4872666666666667,237.72616666666667,16.87333333333333,33.85,0.0,18.883333333333333,-0.03596785378810452,3.178009624078573
2009-04-11 19:00:00,4.304733333333333,0.3480999999999999,236.8685,18.196666666666665,28.116666666666667,0.1666666666666666,18.866666666666667,-0.0356618192675513,3.596360966437903
2007-02-10 19:00:00,4.7114666666666665,0.2710999999999999,233.6155,20.19,19.866666666666667,0.0,16.75,-0.0355934822081001,4.0508412975871675
2007-12-22 14:00:00,4.2451,0.0807,239.1443333333333,17.84333333333333,10.033333333333331,37.28333333333333,17.55,-0.035187970091902554,3.5297271922676003
2008-03-05 22:00:00,4.775533333333333,0.1738333333333333,236.10133333333332,20.35666666666667,10.283333333333331,21.933333333333334,4.4,-0.035058391001463574,4.122428840323512
2009-02-22 17:00:00,4.829433333333333,0.1991333333333333,235.1738333333333,20.686666666666667,7.016666666666667,34.38333333333333,16.966666666666665,-0.03504533314992431,4.182656237100137
2009-11-22 20:00:00,5.115166666666667,0.1806666666666666,235.15,21.74333333333333,37.1,0.3,17.566666666666666,-0.03495794331828639,4.501932208138614
2010-11-14 15:00:00,4.1565666666666665,0.2370666666666666,234.8875,17.94333333333333,40.85,0.0,8.016666666666667,-0.03491232597664451,3.430800806467531
2009-10-24 12:00:00,3.909266666666667,0.4789666666666666,236.8046666666667,16.71,28.516666666666666,1.0,18.3,-0.034822916568234774,3.1544699117948225
2007-12-04 21:00:00,5.066066666666667,0.1256666666666666,237.41183333333336,21.383333333333333,0.0,33.86666666666667,11.666666666666666,-0.034776096754228325,4.447068290110186
2006-12-29 21:00:00,4.313733333333333,0.1212333333333333,233.035,18.586666666666662,0.0,33.13333333333333,9.183333333333334,-0.03448854283059444,3.606417489090772
2009-11-15 17:00:00,4.2462333333333335,0.4514333333333333,232.0761666666667,18.47,0.0,19.23333333333333,17.133333333333333,-0.034476240174797335,3.5309935691942584
2007-01-31 12:00:00,3.9598333333333335,0.4432333333333333,236.44566666666665,16.92,0.0,32.45,17.133333333333333,-0.03432570138803892,3.210972670551865
2009-11-24 19:00:00,4.5056,0.2757666666666666,235.804,19.26,7.1,25.73333333333333,10.2,-0.03401310216847897,3.82080765349785
2009-12-12 17:00:00,4.241333333333333,0.6369,238.2011666666667,18.08,0.0,25.45,16.633333333333333,-0.03395213217226456,3.5255183513054744
2008-01-22 20:00:00,3.6163666666666665,0.2269999999999999,233.28383333333332,15.736666666666668,22.816666666666663,6.95,0.0,-0.033846826639134076,2.8271859690142462
2007-12-30 18:00:00,4.941966666666667,0.2979333333333333,234.04083333333332,21.15333333333333,18.266666666666666,0.0166666666666666,16.816666666666666,-0.033803213849204816,4.308400016641189
2007-01-13 20:00:00,4.5121,0.2821333333333333,233.8055,19.32,19.28333333333333,0.2,16.766666666666666,-0.03353912997006747,3.828070697636033
2007-10-27 10:00:00,4.336766666666667,0.0844666666666666,233.58133333333333,18.613333333333333,0.0,35.03333333333333,16.75,-0.03350476967452298,3.632154737806076
2007-11-07 19:00:00,4.483366666666667,0.2271,230.57683333333333,19.586666666666662,18.466666666666665,0.3333333333333333,12.2,-0.033240065299418586,3.795964317907245
2006-12-28 21:00:00,5.035333333333333,0.1657,237.2945,21.40666666666667,10.666666666666666,29.566666666666663,15.25,-0.03315897113860411,4.412727127569649
2007-03-11 19:00:00,4.6315,0.3185333333333333,236.06016666666667,19.726666666666667,23.53333333333333,0.55,17.083333333333332,-0.03312224247248774,3.961487231497421
2007-11-10 18:00:00,3.9790666666666663,0.3626333333333333,234.37583333333333,17.126666666666665,20.516666666666666,0.0,7.35,-0.0330774075709066,3.232463831924847
2007-05-20 21:00:00,4.097266666666666,0.3497666666666666,231.089,17.86,19.9,0.55,16.383333333333333,-0.033003882032590526,3.364539496099186
2008-03-07 11:00:00,4.509733333333333,0.0763333333333333,235.8826666666667,19.223333333333336,0.0,41.38333333333333,17.066666666666666,-0.0329395102904293,3.8254262046421297
2007-11-04 18:00:00,4.843566666666667,0.1096999999999999,233.5728333333333,20.716666666666665,0.0,30.78333333333333,16.733333333333334,-0.03285051200297029,4.19844870230316
2007-03-07 19:00:00,4.852566666666666,0.2143666666666666,234.19166666666663,20.74,0.0,32.0,16.833333333333332,-0.032781169700852764,4.208505224956028
2008-10-17 20:00:00,4.9791,0.1816666666666666,235.56116666666668,21.15,0.3833333333333333,31.5,17.633333333333333,-0.03269666457449261,4.349892484179319
2008-04-08 10:00:00,4.311000000000001,0.2614666666666667,241.256,17.993333333333332,0.0,34.95,18.5,-0.03236488123891901,3.603363285914716
2007-12-02 15:00:00,4.410166666666667,0.1224666666666666,240.9631666666667,18.37,9.283333333333331,33.4,17.8,-0.03196093897312846,3.714171266997248
2007-03-24 19:00:00,5.015866666666667,0.212,231.42,21.696666666666665,0.7833333333333333,23.75,16.433333333333334,-0.031929692784578356,4.390975241535298
2007-10-23 17:00:00,4.508366666666666,0.1450333333333333,238.73366666666664,19.016666666666666,9.083333333333334,35.11666666666667,17.483333333333334,-0.031908557859291364,3.8238991030541016
2007-12-05 19:00:00,4.282633333333334,0.299,235.94583333333333,18.37,19.016666666666666,0.2666666666666666,0.0,-0.031699141571932654,3.5716666163680824
2007-07-14 19:00:00,3.7519,0.5262,237.7513333333333,16.01,29.766666666666666,1.1666666666666667,15.233333333333333,-0.0313747818750747,2.9786297508904074
2010-01-09 18:00:00,4.300866666666667,0.4209333333333333,238.512,18.14333333333333,7.283333333333333,18.366666666666667,10.166666666666666,-0.03136429851591238,3.5920403863351895
2008-11-23 12:00:00,4.158333333333333,0.3431666666666667,237.823,17.64333333333333,22.55,8.616666666666667,17.366666666666667,-0.03134451671561611,3.432774864617909
2009-12-21 20:00:00,4.211433333333334,0.3260333333333333,242.763,17.513333333333332,26.05,0.05,15.633333333333333,-0.03131352242138952,3.492108348269834
2008-06-15 19:00:00,3.442633333333333,0.5103000000000001,237.26266666666663,14.866666666666667,0.0,29.716666666666665,0.65,-0.03126437779232183,2.633057835433689
2008-12-06 10:00:00,4.2289,0.1227333333333333,236.257,17.983333333333334,6.066666666666666,39.4,17.133333333333333,-0.030978987205674158,3.5116254514924377
2008-02-05 20:00:00,3.8222,0.3145666666666666,235.548,16.276666666666667,0.0,30.98333333333333,0.0,-0.030691072106236006,3.057182366723368
2008-10-12 20:00:00,4.913633333333333,0.1151666666666666,234.72716666666665,21.03666666666667,0.0,31.183333333333334,14.583333333333334,-0.030651587287193083,4.27674059347475
2007-03-16 19:00:00,3.781566666666667,0.1890333333333333,231.77166666666665,16.293333333333333,0.0,32.81666666666667,0.0,-0.030548169605384867,3.011779029264677
2008-11-29 19:00:00,3.9017666666666666,0.4021333333333333,237.66833333333332,16.6,25.23333333333333,0.3333333333333333,10.966666666666669,-0.030468463354236253,3.146089476250765
2009-02-07 14:00:00,4.402833333333334,0.0836333333333333,238.378,18.566666666666663,8.016666666666667,34.266666666666666,17.433333333333334,-0.030178120537469377,3.70597706335417
2008-03-08 19:00:00,4.4196333333333335,0.3680333333333333,235.97466666666665,18.85666666666667,19.716666666666665,0.7,17.083333333333332,-0.030058278779290237,3.724749238972858
2009-09-12 21:00:00,4.300333333333333,0.2758,237.124,18.146666666666665,30.116666666666667,0.0333333333333333,16.883333333333333,-0.029613779810215735,3.5914444442520557
2007-12-14 12:00:00,4.4303,0.188,237.458,18.80666666666667,9.016666666666667,32.78333333333333,17.316666666666666,-0.029590297192773174,3.7366680806355164
2007-11-30 13:00:00,4.563233333333333,0.2272666666666666,240.5225,19.166666666666668,0.0,41.833333333333336,17.733333333333334,-0.02952280363319948,3.885206644856403
2008-07-19 11:00:00,2.6749666666666667,0.4692333333333333,236.6905,11.703333333333337,20.383333333333333,12.283333333333331,1.5666666666666669,-0.02951472242270614,1.7752736995242022
2009-01-18 19:00:00,4.573033333333333,0.4175,236.16216666666665,19.53666666666667,15.416666666666666,4.95,17.116666666666667,-0.029435368219476565,3.8961570806339716
2007-11-27 11:00:00,4.310966666666667,0.1594,235.88466666666667,18.416666666666668,5.8,38.95,17.066666666666666,-0.02931678378751612,3.60332603953452
2009-03-08 11:00:00,4.053433333333333,0.3524,235.845,17.426666666666666,34.483333333333334,0.7,17.066666666666666,-0.029308507604971723,3.3155605061416975
2008-01-12 18:00:00,5.1968,0.1421666666666666,231.19316666666663,22.55666666666667,17.516666666666666,0.1833333333333333,11.766666666666667,-0.029258796549364252,4.5931485932381495
2008-01-22 21:00:00,4.328433333333334,0.1594333333333333,235.9785,18.363333333333333,0.1333333333333333,33.43333333333333,1.6666666666666667,-0.02919217051347922,3.6228431427571244
2009-11-22 21:00:00,4.4590000000000005,0.2532,236.86366666666663,18.896666666666665,29.866666666666667,0.3,18.716666666666665,-0.029065702909426117,3.768737213984109
2008-01-14 21:00:00,4.7452,0.1255,234.259,20.30333333333333,41.0,0.0,6.983333333333333,-0.02896839747627733,4.088534634345326
2007-12-18 12:00:00,4.514566666666667,0.1334333333333333,237.2468333333333,19.12333333333333,0.0,40.55,17.283333333333335,-0.028793549885935854,3.830826929770523
2008-01-08 13:00:00,4.365033333333333,0.1539666666666666,235.9201666666667,18.686666666666667,7.716666666666667,33.666666666666664,17.1,-0.028678723567905684,3.6637396682121217
2007-05-27 14:00:00,3.856833333333333,0.2826666666666667,231.41583333333332,16.773333333333333,13.2,23.23333333333333,16.416666666666668,-0.028445178838232388,3.0958813557468137
2007-01-06 12:00:00,4.002933333333333,0.2655666666666667,231.76716666666667,17.496666666666666,22.15,0.6166666666666667,16.483333333333334,-0.027950200525707736,3.259132240145046
2009-02-22 20:00:00,4.488933333333334,0.2370666666666666,239.48066666666668,18.866666666666667,0.1833333333333333,38.81666666666667,11.0,-0.027685725139521056,3.8021844633999455
2007-04-05 21:00:00,4.752633333333334,0.1814,236.01,20.21,6.366666666666666,29.883333333333333,17.083333333333332,-0.027127648232576296,4.096840577128992
2010-10-18 12:00:00,3.836433333333333,0.3463666666666666,240.437,16.136666666666667,5.133333333333334,33.31666666666667,18.35,-0.026642713250559447,3.073086571066979
2008-03-23 20:00:00,4.934,0.2157,236.6325,20.95,8.45,27.03333333333333,17.2,-0.026554305829165847,4.29949813177439
2009-01-11 13:00:00,4.0528,0.0877333333333333,241.93466666666663,16.856666666666666,9.616666666666667,33.4,15.616666666666667,-0.026348875074634348,3.3148528249179776
